Installation ID,Permit ID,Operator,Installation name,Address,Allocations,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Allocation total (per installation) ,Unnamed: 11,Lat,Lon
IT-1,IT-A-1,SKF INDUSTRIE S.P.A.,CENTRALE TERMICA,"Pinerolo, 42 - 10060 - AIRASCA (TO)",9885.0,9885.0,9885.0,9885.0,9885.0,49425.0,,44.9107267,7.4562966
IT-2,IT-A-2,SER SRL,Centrale a Biomasse S. E. R. S. r. l.,"CORSO MATTEOTTI, 117 - 60125 - ANCONA (AN)",4036.0,4036.0,4036.0,4036.0,4036.0,20180.0,,43.6034396,13.0583212
IT-3,IT-A-3,METAN ALPI ENERGIA S.r.l.,IMPIANTO DI COGENERAZIONE E TELERISCALDAMENTO DI BARDONECCHIA,"via Sottoripa, 7/10-12 - 16124 - GENOVA (GE)",39362.0,39362.0,39362.0,39362.0,39362.0,196810.0,,44.40726,8.9338624
IT-4,IT-A-5,Fenice S.p.A.,Centrale termica,"Via Acqui, 86 - 10098 - RIVOLI (TO)",15766.0,15766.0,15766.0,15766.0,15766.0,78830.0,,45.06616,7.5611447
IT-5,IT-A-6,Martini & Rossi S.p.A,impianti di combustione con una potenza calorifica di combustione di oltre 20 MW,"C.so Vittorio Emanuele II, 42 - 10100 - TORINO (TO)",5854.0,5854.0,5854.0,5854.0,5854.0,29270.0,,45.0614587,7.683097
IT-6,IT-A-7,EDIPOWER SPA,CENTRALE TERMOELETTRICA DI CHIVASSO,"FORO BUONAPARTE, 31 - 20100 - MILANO (MI)",2038877.0,1936933.0,1855378.0,1753434.0,1671879.0,9256501.0,,45.4675304,9.1787643
IT-7,IT-A-8,EPICA SRL,FRONT CANAVESE,"Via Gelasio Adamoli, 269 - 16138 - GENOVA (GE)",31835.0,31835.0,31835.0,31835.0,31835.0,159175.0,,44.4527923,8.9898277
IT-8,IT-A-9,CARTIERA SANTA LIDA SPA,CARTIERA SANTA LIDA SPA,"vIA CELSO MIGLIETTI, 69 - 10070 - GERMAGNANO (TO)",32163.0,32163.0,32163.0,32163.0,32163.0,160815.0,,45.2608231,7.4608511
IT-9,IT-A-10,Fenice S.p.A.,Centrale termica,"Via Acqui, 86 - 10098 - RIVOLI (TO)",2193.0,2193.0,2193.0,2193.0,2193.0,10965.0,,45.06616,7.5611447
IT-10,IT-A-11,CARROZZERIA BERTONE S.p.A.,CARROZZERIA BERTONE S.p.A.,"Viale Nuccio BERTONE, 2 - 10095 - GRUGLIASCO (TO)",21834.0,21834.0,21834.0,21834.0,21834.0,109170.0,,45.0513186,7.594543
IT-11,IT-A-12,Pininfarina S.p.A.,Impianti di combustione con una potenza calorifica di combustione di oltre 20 MW,"via Bruno Buozzi, 6 - 10100 - TORINO (TO)",25576.0,25576.0,25576.0,25576.0,25576.0,127880.0,,45.0654094,7.6804277
IT-12,IT-A-13,AHLSTROM TURIN S.p.A.,Ahlstrom Turin S.p.A. - Stabilimento di Mathi Canavese,"STURA, 98 - 10075 - MATHI (TO)",115601.0,115601.0,115601.0,115601.0,115601.0,578005.0,,45.2523182,7.5365993
IT-13,IT-A-14,ILTE SpA,ILTE SpA,"via F. Postiglione, 14 - 10024 - MONCALIERI (TO)",41503.0,41503.0,41503.0,41503.0,41503.0,207515.0,,45.0004614,7.6847543
IT-14,IT-A-15,Iride Energia S.p.A.,Centrale Termoelettrica di Moncalieri,"Svizzera, 95 - 10143 - TORINO (TO)",1206832.0,1181263.0,1162087.0,1155695.0,1149303.0,5855180.0,,45.084905,7.6531876
IT-15,IT-A-17,Fenice spa,Centrale Termoelettrica,"via Acqui, 86 - 10098 - RIVOLI (TO)",49691.0,49691.0,49691.0,49691.0,49691.0,248455.0,,45.06616,7.5611447
IT-16,IT-A-18,BG ITALIA POWER SPA,CENTRALE DI COGENERAZIONE SERENE DI RIVALTA,"PIAZZA CAVOUR, 2 - 20121 - MILANO (MI)",30873.0,30873.0,30873.0,30873.0,37671.0,161163.0,,45.4723697,9.1956475
IT-17,IT-A-19,AFV ACCIAIERIE BELTRAME SPA,AFV ACCIAIERIE BELTRAME SPA,"VIALE DELLA SCIENZA, 81 - 36100 - VICENZA (VI)",43535.0,43535.0,43535.0,43535.0,43535.0,217675.0,,45.5225246,11.4949237
IT-18,IT-A-20,TOPPETTI 2 S.A. STABILE ORGANIZZAZIONE IN ITALIA,TOPPETTI 2 S.A. - STABILIMENTO DI SAN GIORGIO CANAVESE,"VIA 4. CANOBBIO, 34 - 37100 - VERONA (VR)",8760.0,8760.0,8760.0,8760.0,8760.0,43800.0,,45.4424977,10.9857377
IT-19,IT-A-21,ALENIA AERONAUTICA S.p.A.,ALENIA AERONAUTICA S.p.A.,"STRADA PRIVATA AEROPORTO, n.d. - 10077 - SAN MAURIZIO CANAVESE (TO)",15220.0,15220.0,15220.0,15220.0,15220.0,76100.0,,45.2166755,7.6312409
IT-20,IT-A-23,AGES S.p.a,AGES S.p.a,"Via Trinità, 80 - 10026 - SANTENA (TO)",9704.0,9704.0,9704.0,9704.0,9704.0,48520.0,,44.9378025,7.7620708
IT-21,IT-A-24,Fornace Mosso Paolo S.r.l.,Fornace Mosso Paolo S.r.l.,"Via Asti, 15 - 10026 - SANTENA (TO)",6100.0,6100.0,6100.0,6100.0,6100.0,30500.0,,44.9485104,7.8040531
IT-22,IT-A-25,COFATHEC ENERGIA S.R.L.,SETTIMO TORINESE,"VIA OSTIENSE, 333 - 00146 - ROMA (RM)",34540.0,55256.0,107217.0,99823.0,91196.0,388032.0,,41.8562883,12.4773839
IT-23,IT-A-26,Fenice spa,centrale termoelettrica,"via Acqui, 86 - 10098 - RIVOLI (TO)",533494.0,533494.0,533494.0,533494.0,533494.0,2667470.0,,45.06616,7.5611447
IT-24,IT-A-27,Fenice spa,Centrale termoelettrica,"via Acqui, 86 - 10098 - RIVOLI (TO)",42493.0,42493.0,42493.0,42493.0,42493.0,212465.0,,45.06616,7.5611447
IT-25,IT-A-28,ThyssenKrupp Acciai Speciali Terni,Impianto di combustione con una potenza calorifica di combustione di oltre 20MW,"C.so Regina Margherita, 400 - 10100 - TORINO (TO)",21146.0,21146.0,21146.0,21146.0,21146.0,105730.0,,45.0918256,7.6387279
IT-26,IT-A-29,Iride Energia S.p.A.,Centrale Termoelettrica Le Vallette,"Svizzera, 95 - 10143 - TORINO (TO)",118510.0,90998.0,70365.0,63487.0,56609.0,399969.0,,45.084905,7.6531876
IT-27,IT-A-30,Iride Energia S.p.A.,Centrale Termoelettrica Mirafiori Nord,"Svizzera, 95 - 10143 - TORINO (TO)",43170.0,43170.0,43170.0,43170.0,43170.0,215850.0,,45.084905,7.6531876
IT-28,IT-A-31,Iride Energia S.p.A.,Centrale di integrazione e riserva del BIT,"Svizzera, 95 - 10100 - TORINO (TO)",16830.0,16830.0,16830.0,16830.0,16830.0,84150.0,,45.0846708,7.6525893
IT-29,IT-A-32,ELYO ITALIA SRL,CENTRALE ELYO PRESSO ROCKWOOD ITALIA,"VIA BARCELLONA, 3 - 20099 - SESTO SAN GIOVANNI (MI)",44416.0,44416.0,44416.0,44416.0,44416.0,222080.0,,45.5382691,9.2635119
IT-30,IT-A-33,CARTIERE RODOLFO REGUZZONI S.R.L.,IMPIANTI IND.LI PER PRODUZIONE DI CARTE E CARTONI CON CAPACITA' DI PRODUZIONE SUPER. A 20 T/GIORNO,"VIA CANONICO PIO ROLLA, 78 - 10100 - GIAVENO (TO)",2646.0,2646.0,2646.0,2646.0,2646.0,13230.0,,45.0271003,7.3552224
IT-31,IT-A-34,ALENIA AERONAUTICA S.p.A.,ALENIA AERONAUTICA S.p.A.,"CORSO MARCHE, 41 - 10100 - TORINO (TO)",13329.0,13329.0,13329.0,13329.0,13329.0,66645.0,,45.077248,7.614159
IT-32,IT-A-35,Trenitalia S.p.A. DivisioneTrasporto Regionale Direzione Regionale Piemonte,Centrale Termica di Torino Smistamento,"Via Nizza, 8 bis - 10100 - TORINO (TO)",1529.0,1529.0,1529.0,1529.0,1529.0,7645.0,,45.0593933,7.6778341
IT-33,IT-A-36,Michelin Italiana S.p.A,Stabilimento di Torino Stura,"Corso Romania, 546 - 10156 - TORINO (TO)",28192.0,28192.0,28192.0,28192.0,28192.0,140960.0,,45.1213458,7.7195837
IT-35,IT-A-40,CONSORZIO P.I.VIL,CENTRALE TERMICA,"Corso Savona, 45 - 10029 - VILLASTELLONE (TO)",4103.0,4103.0,4103.0,4103.0,4103.0,20515.0,,44.9362151,7.72838
IT-36,IT-A-41,Ingest Facility S.p.A.,Centrale Termica Volvera 1,"corso Ferrucci, 112/A - 10138 - TORINO (TO)",8006.0,8006.0,8006.0,8006.0,8006.0,40030.0,,45.0617661,7.6558675
IT-37,IT-A-42,ESSO ITALIANA S.r.L.,RAFFINERIA DI AUGUSTA,"CASTELLO DELLA MAGLIANA, 25 - 00148 - ROMA (RM)",1716530.0,1716530.0,1716530.0,1716530.0,1716530.0,8582650.0,,41.822887,12.4138004
IT-38,IT-A-43,SANAC S.p.A.,SANAC S.p.A. - Stabilimento di Gattinara,"Viale Certosa, 249 - 20100 - MILANO (MI)",6639.0,6639.0,6639.0,6639.0,6639.0,33195.0,,45.4886346,9.1550672
IT-39,IT-A-44,Cartiera Ponte Strona S.r.l.,Cartiera Ponte Strona S.r.l.,"Corso Italia, 8 - 20100 - MILANO (MI)",3658.0,3658.0,3658.0,3658.0,3658.0,18290.0,,45.4596266,9.1879203
IT-40,IT-A-47,ENEL PRODUZIONE S.p.A.,CENTRALE TERMOELETTRICA LERI CAVOUR,"Viale Regina Margherita, 125 - 00100 - ROMA (RM)",406842.0,382432.0,353953.0,329542.0,301063.0,1773832.0,,41.919087,12.4988884
IT-41,IT-A-48,Atel Centrale Termica Vercelli S.r.l,Centrale di Cogenerazione ATEL Centrale Termica Vercelli,"Via Montalbino, 3/5 - 20159 - MILANO (MI)",161877.0,161877.0,161877.0,161877.0,161877.0,809385.0,,45.4979718,9.1933166
IT-42,IT-A-49,Atel Centrale Termica Vercelli,Centrale Termica Polioli,"Montalbino, 3/5 - 20159 - MILANO (MI)",39976.0,39976.0,39976.0,39976.0,39976.0,199880.0,,45.5000074,9.1930645
IT-43,IT-A-50,CARTIERA DI MOMO S.p.A.,CARTIERA DI MOMO,"Via Valsesia, 22 - 28015 - MOMO (NO)",13069.0,13069.0,13069.0,13069.0,13069.0,65345.0,,45.5724635,8.5520632
IT-45,IT-A-52,NOVEL SPA,Centrale di Cogenerazione,"Via Montalbino, 3/5 - 20159 - MILANO (MI)",339672.0,339672.0,339672.0,339672.0,339672.0,1698360.0,,45.4979718,9.1933166
IT-46,IT-A-54,S.A.R.P.O.M S.p.A.,S.A.R.P.O.M S.p.A.,"Viale Castello della Magliana, 25 - 00100 - ROMA (RM)",1070012.0,1070012.0,1070012.0,1070012.0,1070012.0,5350060.0,,41.822887,12.4138004
IT-47,IT-A-55,Miroglio SpA,Stabilimento TINTORIA di Alba,"Via Tagliata, 18 - 12051 - ALBA (CN)",31954.0,31954.0,31954.0,31954.0,31954.0,159770.0,,44.7007236,8.0357786
IT-48,IT-A-57,Calce Dolomia S.p.A.,Calce Dolomia S.p.A. - Stabilimento di Bernezzo,"Via Tonio da Belledo, 30 - 23900 - LECCO (LC)",118452.0,118452.0,118452.0,118452.0,118452.0,592260.0,,45.8492283,9.4127495
IT-49,IT-A-58,ITALCEMENTI S.P.A.,CEMENTERIA DI BORGO SAN DALMAZZO,"CAMOZZI, 124 - 24100 - BERGAMO (BG)",305970.0,305970.0,305970.0,305970.0,305970.0,1529850.0,,45.6966681,9.6758147
IT-50,IT-A-59,ARPA INDUSTRIALE S.P.A.,ARPA INDUSTRIALE,"PIUMATI, 91 - 12042 - BRA (CN)",20371.0,20371.0,20371.0,20371.0,20371.0,101855.0,,44.692062,7.8423098
IT-51,IT-A-60,ABET LAMINATI SPA,STABILIMENTO DI STRADA FALCHETTO,"VIALE INDUSTRIA, 21 - 12042 - BRA (CN)",14547.0,14547.0,14547.0,14547.0,14547.0,72735.0,,44.6972521,7.8399527
IT-52,IT-A-61,ABET LAMINATI SPA,STABILIMENTO DI VIALE INDUSTRIA,"VIALE INDUSTRIA, 21 - 12042 - BRA (CN)",17264.0,17264.0,17264.0,17264.0,17264.0,86320.0,,44.6972521,7.8399527
IT-53,IT-A-64,AGC FLAT GLASS ITALIA S.r.l.,AGC FLAT GLASS ITALIA S.r.l - Stabilimento di Cuneo,"Via Genova, 31 - 12100 - CUNEO (CN)",114792.0,114792.0,114792.0,114792.0,114792.0,573960.0,,44.385358,7.5884081
IT-54,IT-A-65,Michelin Italiana S.p.A,Stabilimento di Cuneo,"Piazza Robert Daubrée, n.d. - 12100 - CUNEO (CN)",68288.0,68288.0,68288.0,68288.0,68288.0,341440.0,,44.4580704,7.5581367
IT-55,IT-A-67,Sanofi-Aventis S.p.A,Sanofi-Aventis S.p.A stabilimento di Garessio,"Luigi Bodio, 37/B - 20158 - MILANO (MI)",15208.0,15208.0,15208.0,15208.0,15208.0,76040.0,,45.4975624,9.167926
IT-56,IT-A-68,MIROGLIO SpA,STAMPERIA di GOVONE (CN),"n.d., n.d. - 12040 - GOVONE (CN)",24229.0,24229.0,24229.0,24229.0,24229.0,121145.0,,44.804445,8.094036
IT-57,IT-A-69,Kimberly-Clark S.r.l.,Kimberly-Clark S.r.l. - Stabilimento di Romagnano Sesia,"Via Della Rocca, 49 - 10100 - TORINO (TO)",36457.0,36457.0,36457.0,36457.0,36457.0,182285.0,,45.0593802,7.6896048
IT-58,IT-A-70,RIVA Acciaio S.p.A.,RIVA Acciaio - Stabilimento di Lesegno,"Viale Certosa, 249 - 20100 - MILANO (MI)",34523.0,34523.0,34523.0,34523.0,34523.0,172615.0,,45.4886346,9.1550672
IT-59,IT-A-72,Nestlè Italiana S.p.a.,Stabilimento Nestlè di Moretta,"Via Mario Locatelli, 6 - 12033 - MORETTA (CN)",26827.0,26827.0,26827.0,26827.0,26827.0,134135.0,,44.763839,7.537125
IT-60,IT-A-73,Ormea S.p.A.,Ormea S.p.A.,"Viale Piaggio, 38 - 12078 - ORMEA (CN)",13699.0,13699.0,13699.0,13699.0,13699.0,68495.0,,44.1488707,7.9126065
IT-61,IT-A-74,Calce Piasco s.p.a.,Calce Piasco s.p.a.,"Via Venasca, 38 - 12026 - PIASCO (CN)",25119.0,25119.0,25119.0,25119.0,25119.0,125595.0,,44.5615207,7.445932
IT-63,IT-A-76,Buzzi Unicem Spa,Cementeria di Robilante,"Via Luigi Buzzi, 6 - 15033 - CASALE MONFERRATO (AL)",1327240.0,1327240.0,1327240.0,1327240.0,1327240.0,6636200.0,,45.1287251,8.4517889
IT-64,IT-A-77,SEDAMYL S.P.A.,CENTRALE DI COGENERAZIONE,"MONVISO, 24 - 12037 - SALUZZO (CN)",110287.0,110287.0,110287.0,110287.0,110287.0,551435.0,,44.648057,7.483317
IT-65,IT-A-78,GEVER S.p.A.,VERZUOLO,"FORO BUONAPARTE, 31 - 20100 - MILANO (MI)",385724.0,385724.0,385724.0,385724.0,385724.0,1928620.0,,45.4675304,9.1787643
IT-66,IT-A-79,Burgo Group S.p.A.,Burgo Group S.p.A. Stabilimento di Verzuolo,"Via L. Burgo, 8 - 10099 - SAN MAURO TORINESE (TO)",69104.0,69104.0,69104.0,69104.0,69104.0,345520.0,,45.1044124,7.7619962
IT-67,IT-A-81,COFATHEC ENERGIA S.R.L.,SPINETTA MARENGO,"VIA OSTIENSE, 333 - 00146 - ROMA (RM)",42030.0,128433.0,128433.0,128433.0,128433.0,555762.0,,41.8562883,12.4773839
IT-68,IT-A-82,Michelin Italiana S.p.A,Stabilimento di Alessandria,"Zona Industriale D 5, n.d. - 15100 - ALESSANDRIA (AL)",42327.0,42327.0,42327.0,42327.0,42327.0,211635.0,,44.8349534,8.7450304
IT-953,IT-A-83,ENEL PRODUZIONE S.p.A.,CENTRALE TERMOELETTRICA DI ALESSANDRIA,"Viale Regina Margherita, 125 - 00100 - ROMA (RM)",144200.0,136990.0,131222.0,124012.0,118244.0,654668.0,,41.919087,12.4988884
IT-69,IT-A-84,CARTIERA DI BOSCOMARENGO S.p.A.,Cartiera di Boscomarengo,"Via Casalcermelli, 11 - 15062 - BOSCO MARENGO (AL)",10288.0,10288.0,10288.0,10288.0,10288.0,51440.0,,44.825551,8.677248
IT-70,IT-A-85,ROQUETTE ITALIA S.p.A.,ROQUETTE ITALIA S.p.A.,"VIA SERRAVALLE, 26 - 15063 - CASSANO SPINOLA (AL)",502409.0,502409.0,502409.0,502409.0,502409.0,2512045.0,,44.7661658,8.8631749
IT-72,IT-A-89,ILVA s.p.a.,ILVA S.p.A. Stabilimento di Novi Ligure,"Viale Certosa, 249 - 20151 - MILANO (MI)",31358.0,31358.0,31358.0,31358.0,31358.0,156790.0,,45.5003875,9.1284014
IT-73,IT-A-92,Cogne Acciai Speciali S.p.A.,Cogne Acciai Speciali S.p.A. - Stabilimento Siderurgico di Aosta,"Via Paravera, 16 - 11100 - AOSTA (AO)",19024.0,19024.0,19024.0,19024.0,19024.0,95120.0,,45.7337997,7.3231059
IT-74,IT-A-93,FERRANIA TECHNOLOGIES SPA,Centrale Termoelettrica,"Viale della Libertà, 57 - 17014 - CAIRO MONTENOTTE (SV)",33843.0,33843.0,33843.0,33843.0,33843.0,169215.0,,44.3571906,8.3140854
IT-75,IT-A-94,Italiana Coke S.r.l.,Cokeria di San Giuseppe di Cairo,"Via San Vincenzo, 2 - 16121 - GENOVA (GE)",127000.0,126520.0,126039.0,125558.0,125077.0,630194.0,,44.406555,8.9449155
IT-76,IT-A-95,SAINT GOBAIN VETRI SPA,"Saint-Gobain Vetri, stabilimento di Carcare","DEL LAVORO, 1 - 36045 - LONIGO (VI)",44184.0,44184.0,44184.0,44184.0,44184.0,220920.0,,45.427575,11.3689437
IT-78,IT-A-97,SAINT GOBAIN VETRI SPA,"Saint-Gobain Vetri, stabilimento di Dego","DEL LAVORO, 1 - 36045 - LONIGO (VI)",120498.0,120498.0,120498.0,120498.0,120498.0,602490.0,,45.427575,11.3689437
IT-79,IT-A-98,Tirreno Power S.p.A.,Centrale Termoelettrica Vado Ligure,"Via Barberini, 47 - 00100 - ROMA (RM)",2776876.0,2638032.0,2499188.0,2360344.0,2221500.0,12495940.0,,41.9045328,12.4911507
IT-80,IT-A-99,Alma Petroli Spa,Raffineria di greggi e oli pesanti,"di Roma, 67 - 48100 - RAVENNA (RA)",19107.0,19107.0,19107.0,19107.0,19107.0,95535.0,,44.4171364,12.2040723
IT-81,IT-A-100,Infineum Italia S.r.l.,Stabilimento di Vado Ligure,"Via Paleocapa, 7 - 20100 - MILANO (MI)",31503.0,31503.0,31503.0,31503.0,31503.0,157515.0,,45.469367,9.1752383
IT-82,IT-A-101,OCV Italia s.r.l. a socio unico,OCV Italia - stabilimento di Vado Ligure,"Parini, 10 - 20045 - BESANA IN BRIANZA (MI)",30869.0,30869.0,30869.0,30869.0,30869.0,154345.0,,45.7046035,9.2802243
IT-83,IT-A-103,IPLOM S.p.A.,IPLOM S.p.A. - Raffineria di Busalla,"piazza Velasca, 5 - 20100 - MILANO (MI)",219997.0,219997.0,219997.0,219997.0,219997.0,1099985.0,,45.4600514,9.1904367
IT-84,IT-A-104,Calce Dolomia S.p.A.,Calce Dolomia S.p.A. - Stabilimento di Genova,"Via Tonio da Belledo, 30 - 23900 - LECCO (LC)",47757.0,47757.0,47757.0,47757.0,47757.0,238785.0,,45.8492283,9.4127495
IT-85,IT-A-105,Iride Energia S.p.A.,Centrale di cogenerazione Genova Sampierdarena,"Svizzera, 95 - 10143 - TORINO (TO)",56137.0,56137.0,56137.0,56137.0,56137.0,280685.0,,45.084905,7.6531876
IT-86,IT-A-106,ILVA S.p.A.,ILVA S.p.A. Stabilimento di Genova Cornigliano,"Viale Certosa, 249 - 20100 - MILANO (MI)",218474.0,218474.0,218474.0,218474.0,218474.0,1092370.0,,45.4886346,9.1550672
IT-87,IT-A-107,ENEL PRODUZIONE S.p.A.,CENTRALE TERMOELETTRICA DI GENOVA,"Viale Regina Margherita, 125 - 00100 - ROMA (RM)",1288533.0,1224106.0,1159679.0,1095253.0,1030826.0,5798397.0,,41.919087,12.4988884
IT-88,IT-A-108,ENEL PRODUZIONE S.p.A.,CENTRALE TERMOELETTRICA DI LA SPEZIA,"Viale Regina Margherita, 125 - 00100 - ROMA (RM)",2992668.0,2843035.0,2700167.0,2550533.0,2407665.0,13494068.0,,41.919087,12.4988884
IT-89,IT-A-109,GNL ITALIA SPA,STABILIMENTO GNL DI PANIGAGLIA,"CASELLA POSTALE, 5 - 19025 - PORTOVENERE (SP)",106569.0,106569.0,106569.0,106569.0,106569.0,532845.0,,44.0506605,9.8344585
IT-90,IT-A-111,Lamberti spa,LAMBERTI SPA - STABILIMENTO DI ALBIZZATE,"Via Piave, 18 - 21041 - ALBIZZATE (VA)",18701.0,18701.0,18701.0,18701.0,18701.0,93505.0,,45.727461,8.8064405
IT-91,IT-A-112,TINTORIA CRESPI GIOVANNI & C. S.R.L.,TINTORIA CRESPI GIOVANNI & C,"SILVIO PELLICO, 4/6 - 21052 - BUSTO ARSIZIO (VA)",7397.0,7397.0,7397.0,7397.0,7397.0,36985.0,,45.6103072,8.8453217
IT-93,IT-A-114,G. TOSI S.P.A. TINTORIA,G. TOSI S.P.A. TINTORIA,"VIA DELL'INDUSTRIA, 61 - 21052 - BUSTO ARSIZIO (VA)",8635.0,8635.0,8635.0,8635.0,8635.0,43175.0,,45.611932,8.8518269
IT-94,IT-A-115,COLACEM SPA,CARAVATE,"VIA DELLA VITTORINA, 60 - 06024 - GUBBIO (PG)",624592.0,624592.0,624592.0,624592.0,624592.0,3122960.0,,43.3517605,12.5772959
IT-97,IT-A-118,HOLCIM (ITALIA) S.p.A.,UNITA' PRODUTTIVA DI TERNATE,"CORSO MAGENTA, 56 - 20100 - MILANO (MI)",649366.0,649366.0,649366.0,649366.0,649366.0,3246830.0,,45.4658329,9.1732745
IT-98,IT-A-119,Mascioni S.p.A.,Centrale Termica Mascioni S.p.A.,"Via Mascioni, 4 - 21030 - CUVIO (VA)",56885.0,56885.0,56885.0,56885.0,56885.0,284425.0,,45.8947948,8.7275958
IT-99,IT-A-120,Goglio S.p.A. divisione imballaggi,"Goglio S.p.A. divisione imballaggi, sede di Daverio","Dell'Industria, 7 - 21020 - DAVERIO (VA)",10020.0,10020.0,10020.0,10020.0,10020.0,50100.0,,45.7661687,8.7604935
IT-100,IT-A-121,MALPENSA ENERGIA SRL,CENTRALE DI COGENERAZIONE AEROPORTO MALPENSA,"AEROPORTO LINATE, n.d. - 20100 - MILANO (MI)",173940.0,173940.0,173940.0,173940.0,173940.0,869700.0,,45.4641943,9.1896346
IT-101,IT-A-122,Carlsberg Italia S.p.A.,Carlsberg Stabilimento di Induno Olona,"Ramazzotti, 12 - 20020 - LAINATE (MI)",6042.0,6042.0,6042.0,6042.0,6042.0,30210.0,,45.5765753,9.0402093
IT-102,IT-A-123,A.Merati & C. Cartiera di Laveno Spa,A.Merati & C. Cartiera di Laveno Spa,"Via Silvio Pellico, 5 - 21014 - LAVENO MOMBELLO (VA)",10866.0,10866.0,10866.0,10866.0,10866.0,54330.0,,45.8997458,8.6219879
IT-103,IT-A-124,O-I Manufacturing Italy S.p.A.,STABILIMENTO DI ORIGGIO (VA),"VIA WASHINGTON, 70 - 20100 - MILANO (MI)",57041.0,57041.0,57041.0,57041.0,57041.0,285205.0,,45.4601178,9.1545952
IT-104,IT-A-125,HOLCIM (ITALIA) SPA,UNITA' PRODUTTIVA DI MERONE,"CORSO MAGENTA, 56 - 20100 - MILANO (MI)",1047506.0,1047506.0,1047506.0,1047506.0,1047506.0,5237530.0,,45.4658329,9.1732745
IT-105,IT-A-126,Comet SpA,Stabilimento di Concagno,"Via Cadorna, 27 - 22070 - SOLBIATE (CO)",8656.0,8656.0,8656.0,8656.0,8656.0,43280.0,,45.7986462,8.9086057
IT-108,IT-A-132,Pirelli & C. Real Estate Facility Management S.p.A.,Cantieri Riuniti Milanesi SpA,"Via Piero e Alberto Pirelli, 21 - 20126 - MILANO (MI)",3579.0,3579.0,3579.0,3579.0,3579.0,17895.0,,45.4641943,9.1896346
IT-109,IT-A-133,OCV Italia s.r.l. a socio unico,OCV Italia - stabilimento di Besana in Brianza,"Parini, 10 - 20045 - BESANA IN BRIANZA (MI)",78048.0,78048.0,78048.0,78048.0,78048.0,390240.0,,45.7046035,9.2802243
IT-110,IT-A-134,TERMICA BOFFALORA SRL,BOFFALORA SOPRA TICINO,"VIA OSTIENSE, 333 - 00146 - ROMA (RM)",67275.0,67275.0,67275.0,67275.0,67275.0,336375.0,,41.8562883,12.4773839
IT-111,IT-A-135,Candy Elettrodomestici S.R.L.,Candy Elettrodomestici S.R.L.,"Comolli, 16 - 20047 - BRUGHERIO (MI)",7224.0,7224.0,7224.0,7224.0,7224.0,36120.0,,45.5642499,9.3031432
IT-113,IT-A-137,Rhodia Italia S.p.A.,Centrale Termica,"1° Maggio, 80 - 20020 - CERIANO LAGHETTO (MI)",15436.0,15436.0,15436.0,15436.0,15436.0,77180.0,,45.625227,9.0803432
IT-114,IT-A-138,TERMICA COLOGNO SRL,COLOGNO,"FORO BUONAPARTE, 31 - 20100 - MILANO (MI)",35681.0,35681.0,35681.0,35681.0,35681.0,178405.0,,45.4675304,9.1787643
IT-115,IT-A-139,CORSICO VETRO SRL,CORSICO VETRO SRL,"ALZAIA TRIESTE, 45 - 20100 - CORSICO (MI)",64608.0,64608.0,64608.0,64608.0,64608.0,323040.0,,45.4346523,9.1089893
IT-116,IT-A-140,N.T.L. NOBILITAZIONE TESSILE LEGNANO SPA,N.T.L. NOBILITAZIONE TESSILE LEGNANO SPA,"VESPUCCI, 12 - 21054 - FAGNANO OLONA (VA)",12552.0,12552.0,12552.0,12552.0,12552.0,62760.0,,45.6556077,8.8664386
IT-117,IT-A-141,AEM DISTRIBUZIONE GAS E CALORE S.P.A.,TECNOCITY,"CORSO DI PORTA VITTORIA, 4 - 20100 - MILANO (MI)",40468.0,40468.0,40468.0,40468.0,40468.0,202340.0,,45.4625851,9.1974456
IT-118,IT-A-142,AEM DISTRIBUZIONE GAS E CALORE S.P.A.,FAMAGOSTA,"CORSO DI PORTA VITTORIA, 4 - 20100 - MILANO (MI)",39942.0,39942.0,39942.0,39942.0,39942.0,199710.0,,45.4625851,9.1974456
IT-119,IT-A-143,TRENITALIA - GRUPPO FERROVIE DELLO STATO,I.M.C. ETR MILANO FIORENZA,"PIAZZA DELLA CROCE ROSSA, 1 - 00100 - ROMA (RM)",4972.0,4972.0,4972.0,4972.0,4972.0,24860.0,,41.908511,12.5035426
IT-120,IT-A-144,Amsa Azienda Milanese Servizi Ambientali S.p.A.,CALDAIA DI INTEGRAZIONE ED EMERGENZA PER IL TELERISCALDAMENTO,"Via Olgettina, 25 - 20132 - MILANO (MI)",22.0,22.0,22.0,22.0,22.0,110.0,,45.509817,9.2671427
IT-121,IT-A-145,ITS ARTEA SRL,ITS ARTEA SRL,"CORSO SEMPIONE, 78 - 20015 - PARABIAGO (MI)",3937.0,3937.0,3937.0,3937.0,3937.0,19685.0,,45.5684948,8.960502
IT-122,IT-A-146,Esselunga spa,ESSELUNGA spa stabilimento di Limito,"Giambologna, 1 - 20096 - PIOLTELLO (MI)",6742.0,6742.0,6742.0,6742.0,6742.0,33710.0,,45.4865116,9.315345
IT-123,IT-A-148,ARKEMA S.r.l.,Stabilimento Rho,"via Pregnana, 63 - 20017 - RHO (MI)",37749.0,37749.0,37749.0,37749.0,37749.0,188745.0,,45.5249648,9.0315831
